Time,P1.1.1 E (Wh),P1.1.1 P (W),P1.1.2 E (Wh),P1.1.2 P (W),P1.1.3 E (Wh),P1.1.3 P (W),P1.1.4 E (Wh),P1.1.4 P (W),P1.1.5 E (Wh),P1.1.5 P (W),P1.1.6 E (Wh),P1.1.6 P (W),P1.1.7 E (Wh),P1.1.7 P (W),P1.1.8 E (Wh),P1.1.8 P (W),Srt1.1 E (Wh),Str1.1 P (W)
2022-12-14 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-14 09:00:00,8.25,0.0,9.5,0.0,11.25,0.0,8.75,0.0,12.25,0.0,8.25,0.0,11.0,0.0,11.5,0.0,80.75,12.9818
2022-12-14 10:00:00,37.75,0.0,40.0,0.0,39.0,0.0,41.5,0.0,38.25,0.0,44.25,0.0,38.5,0.0,40.0,0.0,319.25,228.9331
2022-12-14 11:00:00,65.0,0.0,70.25,0.0,64.0,0.0,72.25,0.0,74.75,0.0,70.5,0.0,76.25,0.0,71.5,0.0,564.5,366.5453
2022-12-14 12:00:00,77.0,0.0,87.75,0.0,67.25,0.0,75.75,0.0,82.0,0.0,72.5,0.0,67.75,0.0,87.25,0.0,617.25,609.9982
2022-12-14 13:00:00,160.75,0.0,159.25,0.0,157.25,0.0,155.25,0.0,158.25,0.0,152.5,0.0,163.0,0.0,150.0,0.0,1256.25,1279.5088
2022-12-14 14:00:00,171.0,0.0,146.25,0.0,160.25,0.0,146.75,0.0,143.25,0.0,156.0,0.0,135.75,0.0,133.0,0.0,1192.25,1209.6185
2022-12-14 15:00:00,130.5,0.0,148.5,0.0,137.75,0.0,136.5,0.0,144.5,0.0,131.0,0.0,143.0,0.0,143.5,0.0,1115.25,1418.8383
2022-12-14 16:00:00,44.75,0.0,35.5,0.0,34.5,0.0,33.25,0.0,37.25,0.0,33.5,0.0,31.75,0.0,37.25,0.0,287.75,480.3449
2022-12-14 17:00:00,1.75,0.0,1.25,0.0,2.0,0.0,2.0,8.4375,4.0,0.0,1.0,0.0,3.25,0.0,4.25,0.0,19.5,59.4645
2022-12-14 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-14 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-14 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-14 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-15 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-15 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-15 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-15 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-15 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-15 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-15 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-15 09:00:00,4.25,0.0,4.75,0.0,3.25,0.0,4.5,0.0,5.0,0.0,4.0,0.0,5.0,0.0,5.0,0.0,35.75,0.0
2022-12-15 10:00:00,19.25,0.0,21.5,0.0,21.25,0.0,20.75,0.0,23.25,0.0,21.25,0.0,21.0,0.0,25.5,0.0,173.75,107.5428
2022-12-15 11:00:00,33.5,0.0,53.0,0.0,49.25,0.0,59.0,0.0,50.75,0.0,46.0,0.0,36.75,0.0,39.75,0.0,368.0,212.7815
2022-12-15 12:00:00,119.0,0.0,100.5,0.0,97.75,0.0,91.25,0.0,105.25,0.0,104.75,0.0,120.25,0.0,118.5,0.0,857.25,1225.7196
2022-12-15 13:00:00,152.25,0.0,160.75,0.0,155.5,0.0,142.0,0.0,152.25,0.0,145.75,0.0,137.25,0.0,143.0,0.0,1188.75,1083.8081
2022-12-15 14:00:00,87.5,0.0,75.75,0.0,71.75,0.0,72.0,0.0,64.0,0.0,71.0,0.0,80.75,0.0,85.75,0.0,608.5,411.4122
2022-12-15 15:00:00,114.5,0.0,115.0,0.0,115.25,0.0,121.5,0.0,130.0,0.0,115.5,0.0,109.25,0.0,104.0,0.0,925.0,1537.6775
2022-12-15 16:00:00,28.25,0.0,23.75,0.0,24.75,0.0,24.75,0.0,27.0,0.0,25.25,0.0,25.75,0.0,26.75,0.0,206.25,190.5236
2022-12-15 17:00:00,2.5,0.0,2.0,0.0,4.25,0.0,4.0,0.0,3.75,0.0,5.0,0.0,4.25,0.0,4.5,0.0,30.25,88.4223
2022-12-15 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-15 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-15 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-15 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-15 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-15 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-16 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-16 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-16 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-16 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-16 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-16 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-16 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-16 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-16 09:00:00,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0
2022-12-16 10:00:00,6.5,0.0,8.0,0.0,7.0,0.0,6.75,0.0,8.5,0.0,7.75,0.0,8.25,0.0,10.25,0.0,63.0,75.9132
2022-12-16 11:00:00,23.5,0.0,25.75,0.0,24.75,0.0,26.5,0.0,27.0,0.0,26.0,0.0,25.75,0.0,29.5,0.0,208.75,182.0619
2022-12-16 12:00:00,31.0,0.0,28.75,0.0,31.25,0.0,29.25,0.0,33.75,0.0,30.25,0.0,33.5,0.0,33.25,0.0,251.0,263.1497
2022-12-16 13:00:00,19.0,0.0,19.5,0.0,20.5,0.0,20.25,0.0,21.75,0.0,21.5,0.0,20.75,0.0,23.0,0.0,166.25,191.2375
2022-12-16 14:00:00,19.75,0.0,19.5,0.0,21.75,0.0,19.0,0.0,21.25,0.0,21.75,0.0,21.0,0.0,23.75,0.0,167.75,152.3161
2022-12-16 15:00:00,14.75,0.0,15.0,0.0,14.75,0.0,15.5,0.0,17.5,0.0,14.5,0.0,17.75,0.0,18.75,0.0,128.5,133.1006
2022-12-16 16:00:00,9.25,0.0,9.25,0.0,11.5,0.0,7.5,0.0,10.5,0.0,9.0,0.0,10.25,0.0,12.0,0.0,79.25,139.1516
2022-12-16 17:00:00,0.5,0.0,0.5,0.0,0.75,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.25,0.0,1.5,0.0,5.25,29.8101
2022-12-16 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-16 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-16 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-16 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-16 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-16 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-17 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-17 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-17 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-17 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-17 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-17 09:00:00,16.0,0.0,22.0,0.0,11.75,0.0,14.5,0.0,10.5,0.0,11.0,0.0,9.75,0.0,12.0,0.0,107.5,1.5635
2022-12-17 10:00:00,69.25,0.0,90.0,0.0,69.0,0.0,74.75,0.0,88.0,0.0,108.0,0.0,107.25,0.0,111.5,0.0,717.75,190.2314
2022-12-17 11:00:00,122.75,0.0,117.75,0.0,114.25,0.0,112.5,0.0,124.25,0.0,118.75,0.0,118.5,0.0,116.25,0.0,945.0,1206.894
2022-12-17 12:00:00,136.75,0.0,134.25,0.0,124.0,0.0,123.0,0.0,132.5,0.0,132.25,0.0,133.25,0.0,127.25,0.0,1043.25,722.081
2022-12-17 13:00:00,161.0,0.0,156.0,0.0,157.75,0.0,154.0,0.0,152.75,0.0,146.5,0.0,148.5,0.0,149.25,0.0,1225.75,1206.8296
2022-12-17 14:00:00,157.0,0.0,170.75,0.0,163.25,0.0,158.75,0.0,165.75,0.0,155.75,0.0,147.25,0.0,165.0,0.0,1283.5,1287.5256
2022-12-17 15:00:00,159.25,0.0,142.5,0.0,135.75,0.0,149.5,0.0,137.5,0.0,140.75,0.0,142.0,0.0,128.75,0.0,1136.0,1275.5317
2022-12-17 16:00:00,78.5,0.0,75.75,0.0,85.75,0.0,74.75,0.0,89.75,0.0,73.75,0.0,77.75,0.0,75.75,0.0,631.75,532.8307
2022-12-17 17:00:00,5.5,0.0,3.75,0.0,4.75,0.0,5.75,0.0,5.25,0.0,13.25,0.0,8.75,0.0,15.5,0.0,62.5,82.0836
2022-12-17 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-17 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-17 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-17 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-17 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-17 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-18 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-18 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-18 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-18 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-18 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-18 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-18 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-18 09:00:00,14.0,0.0,15.75,0.0,13.0,0.0,13.75,0.0,13.75,0.0,13.75,0.0,13.0,0.0,15.25,0.0,112.25,3.332
2022-12-18 10:00:00,79.75,0.0,86.0,0.0,76.0,0.0,83.75,0.0,96.75,0.0,100.5,0.0,112.75,0.0,108.75,0.0,744.25,290.7425
2022-12-18 11:00:00,74.75,0.0,81.25,0.0,81.0,0.0,75.75,0.0,81.5,0.0,76.0,0.0,78.0,0.0,85.25,0.0,633.5,673.2736
2022-12-18 12:00:00,113.25,0.0,116.5,0.0,102.75,0.0,105.5,0.0,104.25,0.0,115.25,0.0,102.0,0.0,108.75,0.0,868.25,709.9391
2022-12-18 13:00:00,36.75,0.0,34.75,0.0,39.0,0.0,38.75,0.0,41.75,0.0,37.5,0.0,41.25,0.0,43.75,0.0,313.5,407.1014
2022-12-18 14:00:00,23.75,0.0,21.75,0.0,21.75,0.0,21.5,0.0,26.25,0.0,24.75,0.0,24.5,0.0,27.0,0.0,191.25,189.8143
2022-12-18 15:00:00,19.0,0.0,16.5,0.0,21.0,0.0,15.75,0.0,22.5,0.0,18.0,0.0,18.75,0.0,22.25,0.0,153.75,156.5806
2022-12-18 16:00:00,5.25,0.0,5.5,0.0,5.25,0.0,5.0,0.0,7.0,0.0,5.0,0.0,7.25,0.0,8.75,0.0,49.0,96.9491
2022-12-18 17:00:00,0.75,0.0,0.25,0.0,1.25,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.5,0.0,2.25,0.0,8.5,42.8868
2022-12-18 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-18 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-18 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-18 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-18 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-18 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-19 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-19 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-19 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-19 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-19 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-19 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-19 09:00:00,8.5,0.0,10.25,0.0,8.25,0.0,9.75,0.0,9.75,0.0,8.5,0.0,7.0,0.0,11.0,0.0,73.0,0.0
2022-12-19 10:00:00,77.5,24.382,99.25,0.0,73.5,0.0,85.25,0.0,97.0,0.0,117.75,0.0,123.0,0.0,128.5,0.0,801.75,211.0113
2022-12-19 11:00:00,77.75,0.0,70.0,0.0,71.25,0.0,66.75,0.0,78.25,0.0,69.75,0.0,72.5,0.0,69.0,0.0,575.25,1114.8931
2022-12-19 12:00:00,37.25,0.0,37.0,0.0,35.75,0.0,36.5,0.0,40.25,0.0,37.75,0.0,40.25,0.0,40.75,0.0,305.5,302.4737
2022-12-19 13:00:00,42.25,0.0,40.25,0.0,44.5,0.0,43.5,0.0,45.5,0.0,42.5,0.0,40.75,0.0,48.5,0.0,347.75,404.932
2022-12-19 14:00:00,25.5,0.0,25.5,0.0,27.75,0.0,26.25,0.0,29.5,0.0,25.75,0.0,29.0,0.0,32.5,0.0,221.75,167.5929
2022-12-19 15:00:00,34.0,0.0,30.0,0.0,31.25,0.0,32.0,0.0,32.5,0.0,30.75,0.0,32.0,0.0,34.25,0.0,256.75,188.0872
2022-12-19 16:00:00,27.5,0.0,26.0,0.0,29.0,0.0,26.5,0.0,31.75,0.0,27.0,0.0,28.75,0.0,31.0,0.0,227.5,321.2568
2022-12-19 17:00:00,2.25,0.0,2.5,0.0,3.0,0.0,1.75,0.0,3.25,0.0,2.25,0.0,3.25,0.0,5.5,0.0,23.75,66.3342
2022-12-19 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-19 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-19 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-20 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-20 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-20 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-20 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-20 09:00:00,0.25,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.5,0.0,0.0,0.0
2022-12-20 10:00:00,7.25,0.0,6.5,2.243,6.75,0.0,5.0,0.0,9.0,0.0,6.25,0.0,8.25,0.0,10.25,0.0,59.25,37.8376
2022-12-20 11:00:00,33.25,0.0,34.5,0.0,33.0,0.0,34.75,0.0,35.5,0.0,33.75,0.0,34.75,0.0,37.5,0.0,277.0,486.9692
2022-12-20 12:00:00,12.5,0.0,12.25,0.0,13.25,0.0,11.75,0.0,15.25,0.0,12.25,0.0,11.5,0.0,17.0,0.0,105.75,63.6119
2022-12-20 13:00:00,35.0,0.0,35.0,0.0,34.75,0.0,35.25,0.0,36.25,0.0,37.0,0.0,39.0,0.0,38.75,0.0,291.0,377.7121
2022-12-20 14:00:00,31.75,0.0,29.75,0.0,31.5,0.0,30.75,0.0,33.75,0.0,30.25,0.0,30.75,0.0,35.5,0.0,254.0,221.7466
2022-12-20 15:00:00,130.75,0.0,128.25,0.0,128.0,0.0,126.5,0.0,131.75,0.0,127.75,0.0,128.5,187.8,120.25,0.0,1021.75,1425.5204
2022-12-20 16:00:00,26.75,0.0,25.75,0.0,27.5,0.0,25.5,0.0,28.5,0.0,27.0,0.0,27.25,0.0,30.25,0.0,218.5,391.063
2022-12-20 17:00:00,0.75,0.0,1.5,0.0,1.0,0.0,0.75,0.0,2.25,0.0,1.25,0.0,1.0,0.0,2.0,0.0,10.5,59.7447
2022-12-20 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-20 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-20 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
